name	start	end	length	id	type	isfamily	isgroup	is_score	is_expected	is_frame	is_perc_of_orf	is_origin	-5tolessthan5	5tolessthan15	15tolessthan25	25tolessthan35	35tolessthan45	45tolessthan55	55tolessthan65	65tolessthan75	75tolessthan85	85tolessthan95	95tolessthan105	105tolessthan115	completeIS_0.95	5110176	5111498	1323	<unknown id>	ISNpu6_orf1 	IS701	-	2206.0	0.0	(-3, 0)	0.998	Nostoc punctiforme	1.0	0	0	0	0	0	0	0	0	0	0	1	0	is_name:ISNpu6_orf1 	original_orf:442	original_aa_length:441	family:IS701	group:-	origin:Nostoc punctiforme	ntlength:1457.0	orflength:442	numorfs:1.0	sbjct_start:2	sbjct_end:442	expected:0.0	score:2206.0	query_length:1325	query_start:1	identities:407	align_length:441	positives:422	query_end:1323	frame:(-3, 0)	bits:854.358	mod_query_start:5110175	mod_query_end:5111497	perc_of_orf:0.998	
wholeIS_0.8	3115973	3117331	1359	<unknown id>	ISCasp2_orf1 	ISKra4	ISKra4	1700.0	0.0	(1, 0)	0.846	Calothrix sp.	1.0	0	0	0	0	0	0	0	0	1	3	8	0	is_name:ISCasp2_orf1 	original_orf:551	original_aa_length:466	family:ISKra4	group:ISKra4	origin:Calothrix sp.	ntlength:1773.0	orflength:551	numorfs:1.0	sbjct_start:75	sbjct_end:540	expected:0.0	score:1700.0	query_length:1367	query_start:1	identities:356	align_length:467	positives:391	query_end:1359	frame:(1, 0)	bits:659.448	mod_query_start:3115972	mod_query_end:3117330	perc_of_orf:0.846	
wholeIS_0.8	2311130	2312485	1356	<unknown id>	ISCasp2_orf1 	ISKra4	ISKra4	1693.0	0.0	(1, 0)	0.846	Calothrix sp.	1.0	0	0	0	0	0	0	0	0	2	3	8	0	is_name:ISCasp2_orf1 	original_orf:551	original_aa_length:466	family:ISKra4	group:ISKra4	origin:Calothrix sp.	ntlength:1773.0	orflength:551	numorfs:1.0	sbjct_start:75	sbjct_end:540	expected:0.0	score:1693.0	query_length:1364	query_start:1	identities:338	align_length:466	positives:374	query_end:1356	frame:(1, 0)	bits:656.751	mod_query_start:2311129	mod_query_end:2312484	perc_of_orf:0.846	
wholeIS_0.8	4927549	4928898	1350	<unknown id>	ISCasp2_orf1 	ISKra4	ISKra4	1675.0	0.0	(-3, 0)	0.842	Calothrix sp.	1.0	0	0	0	0	0	0	0	0	3	3	8	0	is_name:ISCasp2_orf1 	original_orf:551	original_aa_length:464	family:ISKra4	group:ISKra4	origin:Calothrix sp.	ntlength:1773.0	orflength:551	numorfs:1.0	sbjct_start:75	sbjct_end:538	expected:0.0	score:1675.0	query_length:1382	query_start:22	identities:338	align_length:464	positives:374	query_end:1371	frame:(-3, 0)	bits:649.818	mod_query_start:4927548	mod_query_end:4928897	perc_of_orf:0.842	
wholeIS_0.8	1848699	1850054	1356	<unknown id>	ISCasp2_orf1 	ISKra4	ISKra4	1673.0	0.0	(1, 0)	0.844	Calothrix sp.	1.0	0	0	0	0	0	0	0	0	4	3	8	0	is_name:ISCasp2_orf1 	original_orf:551	original_aa_length:465	family:ISKra4	group:ISKra4	origin:Calothrix sp.	ntlength:1773.0	orflength:551	numorfs:1.0	sbjct_start:75	sbjct_end:539	expected:0.0	score:1673.0	query_length:1367	query_start:10	identities:341	align_length:466	positives:375	query_end:1365	frame:(1, 0)	bits:649.047	mod_query_start:1848698	mod_query_end:1850053	perc_of_orf:0.844	
completeIS_0.95	4182497	4184038	1542	<unknown id>	ISAva4_orf1 	IS1634	-	1669.0	0.0	(1, 0)	0.95	Anabaena variabilis	1.0	0	0	0	0	0	0	0	0	4	4	8	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:514	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:1	sbjct_end:514	expected:0.0	score:1669.0	query_length:1568	query_start:1	identities:333	align_length:516	positives:401	query_end:1542	frame:(1, 0)	bits:647.506	mod_query_start:4182496	mod_query_end:4184037	perc_of_orf:0.95	
completeIS_0.95	3070	4377	1308	<unknown id>	ISAva1_orf1 	IS4	ISH8	1650.0	0.0	(1, 0)	0.993	Anabaena variabilis	1.0	0	0	0	0	0	0	0	0	4	4	9	0	is_name:ISAva1_orf1 	original_orf:439	original_aa_length:436	family:IS4	group:ISH8	origin:Anabaena variabilis	ntlength:1617.0	orflength:439	numorfs:1.0	sbjct_start:1	sbjct_end:436	expected:0.0	score:1650.0	query_length:1358	query_start:46	identities:319	align_length:436	positives:364	query_end:1353	frame:(1, 0)	bits:640.188	mod_query_start:3069	mod_query_end:4376	perc_of_orf:0.993	
wholeIS_0.8	2344429	2345766	1338	<unknown id>	ISCasp2_orf1 	ISKra4	ISKra4	1634.0	0.0	(2, 0)	0.846	Calothrix sp.	1.0	0	0	0	0	0	0	0	0	5	4	9	0	is_name:ISCasp2_orf1 	original_orf:551	original_aa_length:466	family:ISKra4	group:ISKra4	origin:Calothrix sp.	ntlength:1773.0	orflength:551	numorfs:1.0	sbjct_start:75	sbjct_end:540	expected:0.0	score:1634.0	query_length:1551	query_start:206	identities:334	align_length:467	positives:370	query_end:1543	frame:(2, 0)	bits:634.024	mod_query_start:2344428	mod_query_end:2345765	perc_of_orf:0.846	
wholeIS_0.8	2133746	2135101	1356	<unknown id>	ISCasp2_orf1 	ISKra4	ISKra4	1626.0	0.0	(1, 0)	0.844	Calothrix sp.	1.0	0	0	0	0	0	0	0	0	6	4	9	0	is_name:ISCasp2_orf1 	original_orf:551	original_aa_length:465	family:ISKra4	group:ISKra4	origin:Calothrix sp.	ntlength:1773.0	orflength:551	numorfs:1.0	sbjct_start:75	sbjct_end:539	expected:0.0	score:1626.0	query_length:2147	query_start:781	identities:332	align_length:466	positives:369	query_end:2136	frame:(1, 0)	bits:630.943	mod_query_start:2133745	mod_query_end:2135100	perc_of_orf:0.844	
completeIS_0.95	4567920	4569227	1308	<unknown id>	ISAva1_orf1 	IS4	ISH8	1600.0	0.0	(1, 0)	0.993	Anabaena variabilis	1.0	0	0	0	0	0	0	0	0	6	4	10	0	is_name:ISAva1_orf1 	original_orf:439	original_aa_length:436	family:IS4	group:ISH8	origin:Anabaena variabilis	ntlength:1617.0	orflength:439	numorfs:1.0	sbjct_start:1	sbjct_end:436	expected:0.0	score:1600.0	query_length:1358	query_start:46	identities:318	align_length:436	positives:365	query_end:1353	frame:(1, 0)	bits:620.928	mod_query_start:4567919	mod_query_end:4569226	perc_of_orf:0.993	
completeIS_0.95	4604180	4605493	1314	<unknown id>	ISAva1_orf1 	IS4	ISH8	1589.0	0.0	(-3, 0)	0.998	Anabaena variabilis	1.0	0	0	0	0	0	0	0	0	6	4	11	0	is_name:ISAva1_orf1 	original_orf:439	original_aa_length:438	family:IS4	group:ISH8	origin:Anabaena variabilis	ntlength:1617.0	orflength:439	numorfs:1.0	sbjct_start:1	sbjct_end:438	expected:0.0	score:1589.0	query_length:1358	query_start:1	identities:306	align_length:438	positives:349	query_end:1314	frame:(-3, 0)	bits:616.69	mod_query_start:4604179	mod_query_end:4605492	perc_of_orf:0.998	
IS	1162293	1163462	1170	<unknown id>	ISCasp2_orf1 	ISKra4	ISKra4	1522.0	0.0	(2, 0)	0.733	Calothrix sp.	1.0	0	0	0	0	0	0	0	1	6	4	11	0	is_name:ISCasp2_orf1 	original_orf:551	original_aa_length:404	family:ISKra4	group:ISKra4	origin:Calothrix sp.	ntlength:1773.0	orflength:551	numorfs:1.0	sbjct_start:75	sbjct_end:478	expected:0.0	score:1522.0	query_length:1583	query_start:197	identities:307	align_length:404	positives:335	query_end:1366	frame:(2, 0)	bits:590.882	mod_query_start:1162292	mod_query_end:1163461	perc_of_orf:0.733	
wholeIS_0.8	213057	214505	1449	<unknown id>	ISAva4_orf1 	IS1634	-	1432.0	0.0	(-3, 0)	0.893	Anabaena variabilis	1.0	0	0	0	0	0	0	0	1	6	5	11	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:483	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:58	sbjct_end:540	expected:0.0	score:1432.0	query_length:1502	query_start:1	identities:306	align_length:485	positives:366	query_end:1449	frame:(-3, 0)	bits:556.214	mod_query_start:213056	mod_query_end:214504	perc_of_orf:0.893	
wholeIS_0.8	3766527	3767864	1338	<unknown id>	ISAva4_orf1 	IS1634	-	1425.0	0.0	(-3, 0)	0.824	Anabaena variabilis	1.0	0	0	0	0	0	0	0	1	7	5	11	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:446	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:95	sbjct_end:540	expected:0.0	score:1425.0	query_length:1352	query_start:1	identities:290	align_length:449	positives:349	query_end:1338	frame:(-3, 0)	bits:553.518	mod_query_start:3766526	mod_query_end:3767863	perc_of_orf:0.824	
wholeIS_0.8	1646382	1647830	1449	<unknown id>	ISAva4_orf1 	IS1634	-	1395.0	0.0	(-3, 0)	0.893	Anabaena variabilis	1.0	0	0	0	0	0	0	0	1	7	6	11	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:483	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:4	sbjct_end:486	expected:0.0	score:1395.0	query_length:1457	query_start:1	identities:299	align_length:486	positives:362	query_end:1449	frame:(-3, 0)	bits:541.962	mod_query_start:1646381	mod_query_end:1647829	perc_of_orf:0.893	
IS	1228464	1229594	1131	<unknown id>	ISCasp3_orf1 	ISKra4	ISKra4	1349.0	0.0	(2, 0)	0.728	Calothrix sp.	1.0	0	0	0	0	0	0	0	2	7	6	11	0	is_name:ISCasp3_orf1 	original_orf:519	original_aa_length:378	family:ISKra4	group:ISKra4	origin:Calothrix sp.	ntlength:1734.0	orflength:519	numorfs:1.0	sbjct_start:133	sbjct_end:510	expected:0.0	score:1349.0	query_length:1368	query_start:236	identities:264	align_length:378	positives:301	query_end:1366	frame:(2, 0)	bits:524.242	mod_query_start:1228463	mod_query_end:1229593	perc_of_orf:0.728	
IS	302345	303313	969	<unknown id>	ISNpu6_orf1 	IS701	-	1321.0	0.0	(3, 0)	0.731	Nostoc punctiforme	1.0	0	0	0	0	0	0	0	3	7	6	11	0	is_name:ISNpu6_orf1 	original_orf:442	original_aa_length:323	family:IS701	group:-	origin:Nostoc punctiforme	ntlength:1457.0	orflength:442	numorfs:1.0	sbjct_start:119	sbjct_end:441	expected:0.0	score:1321.0	query_length:1324	query_start:354	identities:267	align_length:323	positives:285	query_end:1322	frame:(3, 0)	bits:513.457	mod_query_start:302344	mod_query_end:303312	perc_of_orf:0.731	
wholeIS_0.8	4442131	4443255	1125	<unknown id>	ISAva1_orf1 	IS4	ISH8	1315.0	0.0	(2, 0)	0.834	Anabaena variabilis	1.0	0	0	0	0	0	0	0	3	8	6	11	0	is_name:ISAva1_orf1 	original_orf:439	original_aa_length:366	family:IS4	group:ISH8	origin:Anabaena variabilis	ntlength:1617.0	orflength:439	numorfs:1.0	sbjct_start:71	sbjct_end:436	expected:0.0	score:1315.0	query_length:1359	query_start:230	identities:259	align_length:378	positives:306	query_end:1354	frame:(2, 0)	bits:511.146	mod_query_start:4442130	mod_query_end:4443254	perc_of_orf:0.834	
completeIS_0.95	3531118	3532305	1188	<unknown id>	IS8402_orf1 	IS4	IS10	1313.0	0.0	(-3, 0)	0.99	Synechocystis sp.	1.0	0	0	0	0	0	0	0	3	8	6	12	0	is_name:IS8402_orf1 	original_orf:399	original_aa_length:395	family:IS4	group:IS10	origin:Synechocystis sp.	ntlength:1322.0	orflength:399	numorfs:1.0	sbjct_start:4	sbjct_end:398	expected:0.0	score:1313.0	query_length:1193	query_start:4	identities:262	align_length:396	positives:315	query_end:1191	frame:(-3, 0)	bits:510.375	mod_query_start:3531117	mod_query_end:3532304	perc_of_orf:0.99	
IS	4971271	4972422	1152	<unknown id>	ISCasp3_orf1 	ISKra4	ISKra4	1291.0	2.771e-176	(2, 0)	0.728	Calothrix sp.	1.0	0	0	0	0	0	0	0	4	8	6	12	0	is_name:ISCasp3_orf1 	original_orf:519	original_aa_length:378	family:ISKra4	group:ISKra4	origin:Calothrix sp.	ntlength:1734.0	orflength:519	numorfs:1.0	sbjct_start:133	sbjct_end:510	expected:2.771e-176	score:1291.0	query_length:1389	query_start:236	identities:271	align_length:385	positives:306	query_end:1387	frame:(2, 0)	bits:501.901	mod_query_start:4971270	mod_query_end:4972421	perc_of_orf:0.728	
wholeIS_0.8	701851	703017	1167	<unknown id>	IS8402_orf1 	IS4	IS10	1249.0	7.27344e-173	(1, 0)	0.92	Synechocystis sp.	1.0	0	0	0	0	0	0	0	4	8	7	12	0	is_name:IS8402_orf1 	original_orf:399	original_aa_length:367	family:IS4	group:IS10	origin:Synechocystis sp.	ntlength:1322.0	orflength:399	numorfs:1.0	sbjct_start:32	sbjct_end:398	expected:7.27344e-173	score:1249.0	query_length:1169	query_start:1	identities:241	align_length:400	positives:286	query_end:1167	frame:(1, 0)	bits:485.723	mod_query_start:701850	mod_query_end:703016	perc_of_orf:0.92	
IS	2251356	2252276	921	<unknown id>	ISNpu6_orf1 	IS701	-	1207.0	4.48033e-167	(-3, 0)	0.695	Nostoc punctiforme	1.0	0	0	0	0	0	0	0	5	8	7	12	0	is_name:ISNpu6_orf1 	original_orf:442	original_aa_length:307	family:IS701	group:-	origin:Nostoc punctiforme	ntlength:1457.0	orflength:442	numorfs:1.0	sbjct_start:136	sbjct_end:442	expected:4.48033e-167	score:1207.0	query_length:944	query_start:1	identities:233	align_length:307	positives:252	query_end:921	frame:(-3, 0)	bits:469.544	mod_query_start:2251355	mod_query_end:2252275	perc_of_orf:0.695	
IS	2625054	2626157	1104	<unknown id>	ISAva4_orf1 	IS1634	-	1170.0	1.16299e-157	(-3, 0)	0.678	Anabaena variabilis	1.0	0	0	0	0	0	0	0	6	8	7	12	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:367	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:4	sbjct_end:370	expected:1.16299e-157	score:1170.0	query_length:1364	query_start:253	identities:242	align_length:369	positives:287	query_end:1356	frame:(-3, 0)	bits:455.292	mod_query_start:2625053	mod_query_end:2626156	perc_of_orf:0.678	
IS	3111613	3112557	945	<unknown id>	ISMae6_orf1 	IS5	IS5	1167.0	8.7588e-160	(1, 0)	0.633	Microcystis aeruginosa	1.0	0	0	0	0	0	0	1	6	8	7	12	0	is_name:ISMae6_orf1 	original_orf:498	original_aa_length:315	family:IS5	group:IS5	origin:Microcystis aeruginosa	ntlength:1682.0	orflength:498	numorfs:1.0	sbjct_start:160	sbjct_end:474	expected:8.7588e-160	score:1167.0	query_length:1025	query_start:10	identities:221	align_length:315	positives:256	query_end:954	frame:(1, 0)	bits:454.136	mod_query_start:3111612	mod_query_end:3112556	perc_of_orf:0.633	
IS	4913286	4914284	999	<unknown id>	ISMae6_orf1 	IS5	IS5	1164.0	8.17259e-174	(-2, 0)	0.669	Microcystis aeruginosa	1.0	0	0	0	0	0	0	1	7	8	7	12	0	is_name:ISMae6_orf1 	original_orf:498	original_aa_length:333	family:IS5	group:IS5	origin:Microcystis aeruginosa	ntlength:1682.0	orflength:498	numorfs:1.0	sbjct_start:142	sbjct_end:474	expected:8.17259e-174	score:1164.0	query_length:1510	query_start:85	identities:220	align_length:333	positives:261	query_end:1083	frame:(-2, 0)	bits:452.981	mod_query_start:4913285	mod_query_end:4914283	perc_of_orf:0.669	
wholeIS_0.8	4043194	4044294	1101	<unknown id>	IS8402_orf1 	IS4	IS10	1157.0	4.12615e-159	(1, 0)	0.92	Synechocystis sp.	1.0	0	0	0	0	0	0	1	7	8	8	12	0	is_name:IS8402_orf1 	original_orf:399	original_aa_length:367	family:IS4	group:IS10	origin:Synechocystis sp.	ntlength:1322.0	orflength:399	numorfs:1.0	sbjct_start:3	sbjct_end:369	expected:4.12615e-159	score:1157.0	query_length:1118	query_start:4	identities:225	align_length:367	positives:276	query_end:1104	frame:(1, 0)	bits:450.284	mod_query_start:4043193	mod_query_end:4044293	perc_of_orf:0.92	
IS	2735261	2736439	1179	<unknown id>	ISAva4_orf1 	IS1634	-	1148.0	0.0	(1, 0)	0.723	Anabaena variabilis	1.0	0	0	0	0	0	0	1	8	8	8	12	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:391	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:1	sbjct_end:391	expected:0.0	score:1148.0	query_length:1620	query_start:1	identities:253	align_length:395	positives:302	query_end:1179	frame:(1, 0)	bits:446.817	mod_query_start:2735260	mod_query_end:2736438	perc_of_orf:0.723	
IS	5465574	5466446	873	<unknown id>	ISNpu6_orf1 	IS701	-	1146.0	6.20194e-178	(1, 0)	0.658	Nostoc punctiforme	1.0	0	0	0	0	0	0	1	9	8	8	12	0	is_name:ISNpu6_orf1 	original_orf:442	original_aa_length:291	family:IS701	group:-	origin:Nostoc punctiforme	ntlength:1457.0	orflength:442	numorfs:1.0	sbjct_start:145	sbjct_end:435	expected:6.20194e-178	score:1146.0	query_length:1304	query_start:430	identities:220	align_length:291	positives:241	query_end:1302	frame:(1, 0)	bits:446.047	mod_query_start:5465573	mod_query_end:5466445	perc_of_orf:0.658	
IS	4289062	4289934	873	<unknown id>	ISCasp3_orf1 	ISKra4	ISKra4	1140.0	3.94629e-156	(1, 0)	0.563	Calothrix sp.	1.0	0	0	0	0	0	0	2	9	8	8	12	0	is_name:ISCasp3_orf1 	original_orf:519	original_aa_length:292	family:ISKra4	group:ISKra4	origin:Calothrix sp.	ntlength:1734.0	orflength:519	numorfs:1.0	sbjct_start:219	sbjct_end:510	expected:3.94629e-156	score:1140.0	query_length:875	query_start:1	identities:216	align_length:292	positives:241	query_end:873	frame:(1, 0)	bits:443.736	mod_query_start:4289061	mod_query_end:4289933	perc_of_orf:0.563	
IS	2326950	2327996	1047	<unknown id>	ISAva4_orf1 	IS1634	-	1118.0	1.40297e-151	(1, 0)	0.643	Anabaena variabilis	1.0	0	0	0	0	0	0	3	9	8	8	12	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:348	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:1	sbjct_end:348	expected:1.40297e-151	score:1118.0	query_length:1052	query_start:1	identities:235	align_length:350	positives:276	query_end:1047	frame:(1, 0)	bits:435.261	mod_query_start:2326949	mod_query_end:2327995	perc_of_orf:0.643	
wholeIS_0.8	767957	769333	1377	<unknown id>	ISAva4_orf1 	IS1634	-	1116.0	7.56499e-152	(-1, 0)	0.847	Anabaena variabilis	1.0	0	0	0	0	0	0	3	9	9	8	12	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:458	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:83	sbjct_end:540	expected:7.56499e-152	score:1116.0	query_length:1647	query_start:1	identities:257	align_length:475	positives:318	query_end:1377	frame:(-1, 0)	bits:434.491	mod_query_start:767956	mod_query_end:769332	perc_of_orf:0.847	
IS	2040830	2041720	891	<unknown id>	ISNpu6_orf1 	IS701	-	1097.0	0.0	(-2, 0)	0.67	Nostoc punctiforme	1.0	0	0	0	0	0	0	3	10	9	8	12	0	is_name:ISNpu6_orf1 	original_orf:442	original_aa_length:296	family:IS701	group:-	origin:Nostoc punctiforme	ntlength:1457.0	orflength:442	numorfs:1.0	sbjct_start:147	sbjct_end:442	expected:0.0	score:1097.0	query_length:1333	query_start:1	identities:223	align_length:299	positives:239	query_end:891	frame:(-2, 0)	bits:427.172	mod_query_start:2040829	mod_query_end:2041719	perc_of_orf:0.67	
IS	3542245	3543291	1047	<unknown id>	ISAva4_orf1 	IS1634	-	1092.0	9.80849e-180	(-3, 0)	0.643	Anabaena variabilis	1.0	0	0	0	0	0	0	4	10	9	8	12	0	is_name:ISAva4_orf1 	original_orf:541	original_aa_length:348	family:IS1634	group:-	origin:Anabaena variabilis	ntlength:1691.0	orflength:541	numorfs:1.0	sbjct_start:1	sbjct_end:348	expected:9.80849e-180	score:1092.0	query_length:1637	query_start:574	identities:224	align_length:350	positives:272	query_end:1620	frame:(-3, 0)	bits:425.246	mod_query_start:3542244	mod_query_end:3543290	perc_of_orf:0.643	
